lad11cd,lad11nm,lsoa11,1991/92,1992/93,1993/94,1994/95,1995/96,1996/97,1997/98,1998/99,1999/00,2000/01,2001/02,2002/03,2003/04,2004/05,2005/06,2006/07,2007/08,2008/09,2009/10,2010/11,2011/12,2012/13,2013/14,2014/15,2015/16,2016/17
E09000003,Barnet,E01000198,25,22,20,29,27,26,36,18,26,21,24,28,24,36,31,38,35,36,34,42,39,30,36,28,32,31
E09000003,Barnet,E01000199,11,10,18,17,17,19,11,15,19,10,15,21,20,20,17,16,21,14,20,21,24,20,15,17,6,13
E09000003,Barnet,E01000200,20,10,11,14,14,17,17,14,11,10,14,16,17,27,25,16,24,26,18,23,21,29,16,18,32,20
E09000003,Barnet,E01000201,19,18,12,13,11,13,11,16,10,18,16,11,13,16,11,19,13,12,18,19,19,14,10,10,18,19
E09000003,Barnet,E01000202,20,18,17,18,21,27,25,13,23,20,15,21,28,13,18,23,25,17,26,20,26,16,18,19,24,23
E09000003,Barnet,E01000203,18,19,25,17,22,15,13,15,19,19,28,28,25,26,23,17,23,21,26,19,18,18,24,16,19,24
E09000003,Barnet,E01000204,25,22,16,23,18,16,11,15,16,18,17,19,23,21,22,18,26,21,22,16,18,18,19,17,22,16
E09000003,Barnet,E01000205,38,28,29,27,36,40,32,22,35,28,40,33,25,29,29,26,39,28,29,32,23,23,19,21,27,16
E09000003,Barnet,E01000206,12,15,17,13,16,19,18,17,13,21,15,12,12,15,15,19,17,15,17,9,14,12,12,17,16,10
E09000003,Barnet,E01000207,25,8,12,17,16,14,14,14,15,9,15,19,17,17,13,20,21,17,20,14,21,17,18,18,16,13
E09000003,Barnet,E01000208,20,18,17,9,15,13,17,17,11,21,20,22,17,25,17,15,19,23,19,24,26,23,24,16,15,20
E09000003,Barnet,E01000209,17,31,20,21,25,19,18,22,24,14,31,23,25,23,20,20,28,33,17,37,19,16,13,15,14,15
E09000003,Barnet,E01000210,23,21,26,20,31,23,20,24,21,21,20,35,28,22,19,28,21,26,24,26,38,33,27,29,24,23
E09000003,Barnet,E01000211,15,21,23,15,15,16,18,16,17,21,16,24,19,32,26,24,23,28,25,46,31,18,30,24,31,27
E09000003,Barnet,E01000212,12,14,19,20,17,15,16,17,15,12,14,24,16,19,20,23,21,15,19,17,12,13,20,13,15,16
E09000003,Barnet,E01000213,20,19,18,17,13,20,14,10,15,6,17,18,20,13,22,16,17,21,11,20,14,9,13,10,4,4
E09000003,Barnet,E01000214,21,10,22,25,12,17,23,18,14,18,14,24,16,28,21,20,31,25,34,27,20,18,26,21,21,17
E09000003,Barnet,E01000215,19,27,15,33,29,26,36,29,27,29,32,33,38,40,33,35,44,41,34,49,45,46,58,52,41,50
E09000003,Barnet,E01000216,19,30,28,25,32,21,23,24,34,25,28,37,33,26,33,31,26,44,45,34,32,34,28,37,28,31
E09000003,Barnet,E01000217,17,24,23,22,26,37,34,28,22,30,31,21,25,25,36,28,32,32,40,30,35,35,27,31,41,30
E09000003,Barnet,E01000218,31,26,33,38,35,29,35,27,38,36,28,33,28,32,32,30,36,35,42,45,41,34,43,37,47,37
E09000003,Barnet,E01000219,31,16,22,24,27,27,33,25,25,25,27,25,24,35,34,25,41,36,41,44,47,31,42,35,39,36
E09000003,Barnet,E01000220,22,34,25,34,27,34,21,39,25,31,36,25,28,26,34,29,37,32,37,25,39,33,37,28,37,32
E09000003,Barnet,E01000221,14,11,11,17,24,30,23,14,24,18,19,26,23,24,35,19,31,19,17,29,23,20,17,17,15,18
E09000003,Barnet,E01000222,11,16,19,18,14,15,16,13,18,15,14,21,24,17,28,14,7,17,21,25,23,28,19,28,24,37
E09000003,Barnet,E01000223,16,17,16,20,15,20,14,16,17,13,17,15,19,10,18,17,26,10,18,24,22,21,18,25,20,17
E09000003,Barnet,E01000224,21,15,21,17,19,17,12,20,18,22,12,15,20,20,17,22,14,15,22,24,30,18,24,14,16,17
E09000003,Barnet,E01000225,22,26,31,22,30,29,24,18,34,28,26,29,20,28,34,38,29,29,38,37,34,35,48,33,36,35
E09000003,Barnet,E01000226,20,19,25,20,25,15,27,17,19,22,20,21,14,27,38,25,21,31,36,26,33,25,19,24,37,18
E09000003,Barnet,E01000227,19,22,23,23,24,20,25,26,20,32,23,38,24,26,24,29,29,20,23,28,33,33,18,31,33,23
E09000003,Barnet,E01000228,13,14,17,19,13,13,19,17,15,15,14,22,15,15,12,13,8,8,13,17,21,13,12,9,13,16
E09000003,Barnet,E01000229,24,18,23,28,21,21,19,17,22,28,24,24,22,24,28,27,32,27,27,31,29,22,26,24,33,23
E09000003,Barnet,E01000230,18,21,14,20,16,16,14,15,21,20,16,19,25,25,24,29,26,22,25,22,26,26,29,30,47,27
E09000003,Barnet,E01000231,19,23,18,17,27,24,27,21,31,20,25,20,19,35,26,16,27,22,27,21,24,23,20,29,18,25
E09000003,Barnet,E01000232,16,13,13,20,12,18,11,24,13,21,16,20,29,18,29,34,23,24,25,23,32,24,30,32,34,37
E09000003,Barnet,E01000233,18,21,30,23,24,25,24,26,34,22,22,30,23,27,25,30,24,33,24,26,30,34,32,34,35,37
E09000003,Barnet,E01000234,15,18,19,15,19,13,23,22,23,21,13,18,10,22,23,22,37,37,24,39,45,35,40,38,38,27
E09000003,Barnet,E01000235,15,18,23,20,16,16,20,17,18,23,22,16,17,28,22,38,27,28,28,29,22,28,27,25,28,31
E09000003,Barnet,E01000236,34,36,33,34,39,41,29,23,35,33,45,47,28,45,33,44,56,55,43,58,54,56,50,51,45,51
E09000003,Barnet,E01000237,14,21,27,23,32,28,25,24,24,25,22,21,23,31,25,28,32,29,53,46,37,35,36,41,32,31
E09000003,Barnet,E01000238,35,23,33,29,28,27,26,38,36,28,25,28,42,40,39,44,48,35,51,40,42,44,31,43,36,43
E09000003,Barnet,E01000239,18,11,33,29,24,24,26,15,20,25,19,13,20,26,30,33,34,51,39,32,41,36,45,44,45,33
E09000003,Barnet,E01000240,11,18,21,15,20,21,18,16,18,12,18,15,16,21,18,16,19,18,24,25,18,25,25,34,29,19
E09000003,Barnet,E01000241,21,28,29,34,24,15,19,12,16,20,21,13,21,17,27,25,21,21,32,26,31,31,21,35,20,28
E09000003,Barnet,E01000242,9,8,24,18,14,16,18,16,20,15,11,26,23,18,22,31,26,35,29,31,33,36,28,24,26,32
E09000003,Barnet,E01000243,21,21,21,14,13,20,19,18,24,26,17,23,21,31,28,27,40,38,36,35,42,33,33,36,41,31
E09000003,Barnet,E01000244,14,22,17,16,17,14,15,15,14,23,15,20,12,19,15,26,19,21,27,22,22,28,16,20,23,16
E09000003,Barnet,E01000245,21,28,32,24,26,31,30,22,26,34,18,27,31,33,36,26,40,31,45,33,31,30,31,28,46,44
E09000003,Barnet,E01000246,24,21,20,12,14,15,17,11,8,15,14,13,17,12,15,18,13,10,16,18,17,16,11,18,13,28
E09000003,Barnet,E01000247,23,22,37,23,16,26,27,26,29,31,25,29,21,18,25,13,35,19,28,25,13,19,29,29,22,22
E09000003,Barnet,E01000248,20,16,30,16,19,19,21,16,19,13,27,20,18,13,20,24,38,23,23,21,17,14,16,20,16,20
E09000003,Barnet,E01000249,23,16,25,18,14,14,23,11,15,10,12,16,14,18,8,6,11,18,19,15,11,15,10,8,15,6
E09000003,Barnet,E01000250,24,25,21,14,17,24,25,23,14,21,19,21,23,20,18,19,38,37,34,27,35,34,33,37,36,49
E09000003,Barnet,E01000251,25,15,22,18,17,21,16,22,20,14,21,20,13,25,21,30,24,26,42,27,34,32,29,30,31,31
E09000003,Barnet,E01000252,19,23,18,17,13,19,19,21,20,24,17,29,12,16,15,18,17,23,30,27,22,23,19,19,26,25
E09000003,Barnet,E01000253,16,7,12,16,13,15,18,11,18,11,16,17,12,10,13,10,14,12,11,7,12,9,12,9,11,10
E09000003,Barnet,E01000254,24,19,15,24,26,24,28,13,29,16,24,34,34,26,21,19,11,18,21,19,24,26,18,16,22,14
E09000003,Barnet,E01000255,16,19,14,19,11,20,13,16,22,15,14,16,19,13,22,22,17,16,14,19,18,16,10,14,15,12
E09000003,Barnet,E01000256,16,15,17,17,17,16,18,24,19,21,12,19,20,21,17,20,28,26,32,27,22,26,20,19,18,28
E09000003,Barnet,E01000257,29,36,46,27,40,32,31,27,33,36,25,26,33,29,27,27,36,32,32,30,36,22,28,29,29,34
E09000003,Barnet,E01000258,18,14,23,17,15,21,27,21,17,17,21,15,23,29,16,29,18,19,24,19,23,16,20,31,26,30
E09000003,Barnet,E01000259,22,18,21,18,15,19,23,16,22,18,15,23,39,32,41,47,37,42,43,32,34,37,23,37,40,42
E09000003,Barnet,E01000260,22,13,16,13,18,16,28,32,24,21,25,28,26,24,32,28,46,34,43,41,49,47,29,49,46,42
E09000003,Barnet,E01000261,20,18,11,20,19,24,18,21,15,18,15,13,12,25,14,24,10,19,18,12,18,19,13,11,11,10
E09000003,Barnet,E01000262,39,39,33,41,31,33,30,17,30,21,14,21,23,20,18,24,25,24,28,26,28,31,26,32,38,41
E09000003,Barnet,E01000263,22,13,18,21,18,22,18,16,13,19,27,20,23,17,26,23,18,16,17,16,13,9,13,13,18,13
E09000003,Barnet,E01000264,15,13,12,23,20,20,19,22,22,13,18,17,17,17,17,15,26,21,31,22,31,23,28,30,29,25
E09000003,Barnet,E01000265,24,19,21,18,23,29,13,32,35,18,23,23,27,21,26,37,25,40,40,36,49,38,34,27,36,28
E09000003,Barnet,E01000266,13,15,12,16,15,20,20,13,13,13,13,7,16,8,8,9,9,7,10,13,13,14,8,9,10,13
E09000003,Barnet,E01000267,11,24,17,7,15,12,15,14,15,19,15,14,12,18,18,15,12,28,10,18,15,18,12,20,24,16
E09000003,Barnet,E01000268,15,13,9,11,12,28,19,14,23,18,14,20,19,18,22,24,23,34,47,39,35,30,34,33,34,36
E09000003,Barnet,E01000269,19,17,16,14,16,22,13,16,12,15,2,25,17,13,17,19,19,18,16,19,16,21,16,22,13,12
E09000003,Barnet,E01000270,13,14,11,12,13,14,11,15,16,9,9,16,15,19,14,17,17,19,24,18,22,15,16,14,15,19
E09000003,Barnet,E01000271,10,12,15,16,10,11,13,9,8,10,8,14,10,13,12,17,11,11,15,17,19,14,14,21,15,23
E09000003,Barnet,E01000272,7,3,7,11,7,7,5,8,9,13,8,8,9,12,7,14,2,9,12,6,11,4,8,7,9,17
E09000003,Barnet,E01000273,8,15,10,12,18,11,15,16,12,10,22,12,17,14,10,24,16,19,18,22,21,22,24,20,15,19
E09000003,Barnet,E01000274,15,29,17,20,17,29,23,18,15,22,18,16,13,15,14,29,31,22,28,24,28,21,26,18,19,28
E09000003,Barnet,E01000275,21,15,12,18,17,19,18,11,13,12,22,23,12,18,20,15,28,19,17,16,25,22,16,16,15,23
E09000003,Barnet,E01000276,14,18,27,9,23,19,20,26,13,26,16,21,13,23,14,20,16,16,16,13,26,17,13,10,13,18
E09000003,Barnet,E01000277,21,29,28,35,23,26,26,19,19,22,22,14,22,20,19,24,18,26,22,36,35,26,26,34,21,29
E09000003,Barnet,E01000278,16,9,12,21,21,21,13,19,20,18,16,15,19,14,15,17,15,13,22,16,18,17,15,15,11,10
E09000003,Barnet,E01000279,11,14,15,13,9,14,15,9,17,16,14,17,13,11,9,8,13,11,10,4,10,17,10,13,5,9
E09000003,Barnet,E01000280,10,11,14,10,14,18,12,13,16,10,11,12,7,10,11,9,13,12,5,14,8,7,10,11,8,16
E09000003,Barnet,E01000281,21,39,37,39,31,24,38,29,25,12,24,30,21,31,32,31,33,26,18,25,32,24,30,16,19,23
E09000003,Barnet,E01000282,19,13,16,24,22,17,15,23,20,18,26,21,21,23,18,21,18,20,20,30,28,22,23,34,20,19
E09000003,Barnet,E01000283,14,14,16,18,14,23,18,18,15,11,10,14,20,12,12,12,16,12,7,13,13,15,13,17,13,13
E09000003,Barnet,E01000284,21,19,20,24,32,16,23,22,30,20,30,20,17,16,20,31,30,28,32,24,30,33,26,25,20,24
E09000003,Barnet,E01000285,26,11,22,24,25,21,22,25,20,15,30,18,17,13,18,25,26,18,17,17,22,21,18,27,22,13
E09000003,Barnet,E01000286,17,21,23,21,17,22,21,19,26,18,19,23,19,23,14,21,23,21,20,27,34,22,22,18,26,22
E09000003,Barnet,E01000287,27,22,21,20,16,21,24,20,17,15,20,14,16,16,29,12,18,23,28,13,20,21,20,15,13,18
E09000003,Barnet,E01000288,23,27,25,20,25,17,22,27,16,19,21,17,18,15,12,27,16,18,11,16,18,15,21,12,15,14
E09000003,Barnet,E01000289,38,29,33,21,21,29,25,27,26,22,25,23,20,29,28,21,18,31,22,24,20,18,19,21,19,22
E09000003,Barnet,E01000290,9,16,19,19,20,16,18,18,13,15,11,14,15,15,8,16,24,22,15,17,17,25,15,13,11,12
E09000003,Barnet,E01000291,28,20,20,19,26,21,25,26,31,16,21,22,22,16,24,22,21,19,22,20,26,16,23,30,20,20
E09000003,Barnet,E01000292,11,17,11,10,18,15,14,16,13,9,10,21,9,11,12,15,17,11,17,16,12,16,14,14,19,17
E09000003,Barnet,E01000293,21,15,18,11,14,20,16,21,16,18,15,15,21,16,17,21,19,12,22,16,17,14,16,16,18,15
E09000003,Barnet,E01000294,16,21,20,19,17,22,31,17,21,13,18,17,14,17,23,20,23,17,18,18,17,21,26,19,16,22
E09000003,Barnet,E01000295,13,18,30,26,25,25,24,21,13,17,24,21,24,15,20,18,24,13,28,25,17,22,27,27,11,22
E09000003,Barnet,E01000296,36,18,20,21,19,17,19,16,20,15,16,18,20,20,20,12,16,34,27,23,28,26,35,34,23,28
E09000003,Barnet,E01000297,20,15,27,10,21,10,25,15,17,21,9,22,20,18,24,25,13,22,23,20,18,27,28,24,22,20
E09000003,Barnet,E01000298,21,18,26,18,16,19,25,16,14,13,16,15,21,23,20,25,27,28,25,35,37,35,25,34,27,23
E09000003,Barnet,E01000299,14,17,15,18,15,20,17,20,16,14,17,16,9,30,25,22,39,41,27,34,34,33,35,36,31,31
E09000003,Barnet,E01000300,17,26,17,22,19,26,16,18,19,24,18,19,20,18,22,27,28,13,33,20,28,24,20,34,26,28
E09000003,Barnet,E01000301,15,17,19,11,13,14,18,17,11,14,24,12,20,13,19,16,22,24,22,20,17,17,19,18,10,11
E09000003,Barnet,E01000302,20,23,25,19,18,24,30,18,25,9,23,23,22,31,30,28,29,38,26,28,34,23,30,31,21,43
E09000003,Barnet,E01000303,11,25,22,24,19,17,16,19,22,8,12,17,21,24,27,22,27,13,27,22,25,20,28,14,18,21
E09000003,Barnet,E01000304,22,11,19,18,18,16,23,20,27,15,26,24,21,20,16,18,31,21,17,21,32,26,28,24,21,23
E09000003,Barnet,E01000305,28,29,31,21,27,24,19,23,21,17,20,20,17,29,34,28,21,28,32,38,41,35,20,34,34,28
E09000003,Barnet,E01000306,31,19,20,23,23,17,24,17,16,18,20,11,27,13,19,23,20,27,26,31,24,24,25,25,27,30
E09000003,Barnet,E01000307,17,12,23,14,10,20,21,20,11,22,19,10,25,14,13,28,27,19,15,31,14,30,21,21,29,22
E09000003,Barnet,E01000308,33,34,26,30,24,29,25,29,22,32,27,28,35,22,28,23,23,28,32,31,31,38,42,35,43,51
E09000003,Barnet,E01000309,13,19,20,17,13,18,18,21,18,23,22,16,21,26,15,20,23,27,37,25,21,26,30,32,31,29
E09000003,Barnet,E01000310,21,23,21,17,12,22,21,15,19,21,21,20,18,16,17,27,28,21,26,29,43,19,30,35,32,28
E09000003,Barnet,E01000311,23,25,22,30,23,23,27,24,33,22,31,25,26,31,30,22,43,34,38,34,36,38,40,30,34,32
E09000003,Barnet,E01000312,33,32,29,20,33,22,24,27,32,26,29,31,33,33,33,44,37,32,20,31,35,23,24,24,34,20
E09000003,Barnet,E01000313,26,16,23,26,23,18,14,20,24,25,19,28,28,27,29,19,27,32,28,43,34,36,29,32,42,41
E09000003,Barnet,E01000314,17,22,16,22,22,23,18,17,20,24,21,18,18,19,25,23,24,23,30,31,28,20,44,29,37,19
E09000003,Barnet,E01000315,15,20,15,14,19,25,23,18,25,24,18,22,15,18,19,14,19,17,18,22,20,10,24,9,15,26
E09000003,Barnet,E01000316,32,22,15,19,18,18,21,19,18,15,25,20,27,27,31,30,38,43,26,52,39,33,45,34,30,34
E09000003,Barnet,E01000317,16,14,16,26,19,14,13,17,15,19,19,24,15,20,23,14,19,23,25,26,20,18,24,25,20,24
E09000003,Barnet,E01000318,16,18,19,26,18,10,23,19,19,13,17,18,18,25,15,19,21,22,18,18,19,17,13,19,23,18
E09000003,Barnet,E01000319,29,17,13,26,12,18,14,21,17,15,19,19,19,15,18,17,21,24,25,21,18,18,16,19,16,13
E09000003,Barnet,E01000320,18,15,23,22,13,20,16,20,16,11,19,19,15,12,18,17,14,15,15,11,27,15,23,13,17,22
E09000003,Barnet,E01000321,20,30,17,18,16,29,13,19,19,15,16,16,17,23,12,27,18,24,26,25,31,24,32,27,31,30
E09000003,Barnet,E01000322,15,20,18,29,21,21,16,23,20,15,23,21,20,21,17,22,25,25,16,28,25,21,23,28,28,18
E09000003,Barnet,E01000323,17,23,23,25,22,28,9,28,19,18,24,18,13,26,26,32,25,28,29,35,27,33,35,28,34,34
E09000003,Barnet,E01000324,16,13,23,19,23,20,21,21,15,18,14,18,23,25,24,20,24,16,22,24,21,18,19,23,20,17
E09000003,Barnet,E01033572,27,23,22,29,26,19,29,22,22,22,17,34,31,25,29,33,32,22,28,38,54,56,45,45,45,55
E09000003,Barnet,E01033573,3,4,3,1,1,4,0,0,0,4,1,0,0,0,0,3,3,17,15,25,27,26,35,28,35,43
E09000004,Bexley,E01000325,10,12,10,13,11,12,10,21,9,18,11,12,20,7,13,9,16,16,16,8,16,12,9,16,8,12
E09000004,Bexley,E01000326,37,28,29,31,25,35,22,24,31,24,18,29,20,20,20,24,23,28,24,24,30,36,18,26,35,30
E09000004,Bexley,E01000327,9,8,7,12,10,16,10,12,13,18,12,12,10,14,12,15,15,14,18,9,12,17,16,16,13,17
E09000004,Bexley,E01000328,22,13,13,14,20,11,15,6,21,13,15,16,19,19,18,27,12,17,22,20,16,21,13,16,18,15
E09000004,Bexley,E01000329,19,18,15,18,11,16,20,9,15,7,13,19,14,15,8,16,16,16,8,18,16,12,16,20,22,22
E09000004,Bexley,E01000330,11,15,23,20,11,14,15,15,10,11,13,19,12,13,5,14,18,16,16,16,26,17,12,21,18,13
E09000004,Bexley,E01000331,22,19,12,14,23,17,13,20,17,13,10,10,21,18,19,14,20,12,16,19,13,22,14,16,18,20
E09000004,Bexley,E01000332,26,17,12,13,6,13,17,13,12,12,12,11,12,11,14,13,16,15,17,16,13,18,18,25,18,15
E09000004,Bexley,E01000333,26,21,23,15,23,22,13,18,18,18,14,18,24,14,27,21,26,25,33,26,26,24,27,19,22,30
E09000004,Bexley,E01000334,17,20,19,11,13,13,15,8,13,17,18,13,15,14,17,17,18,21,23,18,22,17,17,16,10,24
E09000004,Bexley,E01000335,37,29,34,27,25,25,24,22,36,27,29,22,28,28,31,33,29,33,27,30,49,33,38,43,59,50
E09000004,Bexley,E01000336,41,35,43,36,35,31,31,34,28,39,24,28,26,26,25,33,27,33,36,46,48,43,36,32,31,33
E09000004,Bexley,E01000337,29,34,31,31,19,33,43,26,31,23,19,25,34,24,32,33,25,28,26,29,42,23,42,42,24,25
E09000004,Bexley,E01000338,33,31,33,37,30,31,26,25,22,20,20,19,23,26,24,24,44,12,33,44,27,28,32,35,28,38
E09000004,Bexley,E01000339,10,18,10,15,13,13,20,15,11,19,18,14,9,16,12,13,21,12,15,15,10,13,11,16,12,24
E09000004,Bexley,E01000340,17,25,19,13,20,16,12,12,19,21,20,13,14,13,13,14,17,17,14,18,20,26,14,24,20,15
E09000004,Bexley,E01000341,13,20,12,13,15,20,22,13,25,11,13,17,11,17,7,6,9,12,17,10,9,15,10,13,12,7
E09000004,Bexley,E01000342,32,26,30,25,27,27,24,22,20,23,19,20,15,13,21,22,10,17,14,27,19,18,17,25,16,18
E09000004,Bexley,E01000343,23,13,16,12,18,24,11,20,23,11,16,11,19,11,16,9,12,19,20,15,17,18,12,18,17,14
E09000004,Bexley,E01000344,27,13,19,16,21,19,17,25,24,21,20,26,22,12,28,15,19,19,10,15,14,13,20,21,18,22
E09000004,Bexley,E01000345,17,18,16,16,13,16,16,19,12,16,14,9,15,11,12,15,11,10,14,11,12,8,15,12,12,12
E09000004,Bexley,E01000346,19,29,30,29,25,24,25,24,19,32,18,22,21,18,14,20,27,20,26,22,15,30,20,17,34,22
E09000004,Bexley,E01000347,37,28,26,29,19,28,22,32,24,25,21,22,20,28,16,19,23,10,20,23,22,22,19,16,13,17
E09000004,Bexley,E01000348,9,13,13,8,10,14,10,11,14,8,13,7,10,13,13,5,13,8,12,8,7,9,13,7,5,10
E09000004,Bexley,E01000349,13,20,13,8,16,11,13,15,13,12,19,13,11,20,16,14,21,17,17,14,17,11,21,5,24,18
E09000004,Bexley,E01000350,5,14,18,13,18,15,13,13,17,10,8,18,11,9,11,12,20,18,14,11,11,14,24,11,12,16
E09000004,Bexley,E01000351,27,15,15,13,20,12,17,23,19,24,18,17,22,10,14,20,14,9,17,17,19,18,11,11,9,11
E09000004,Bexley,E01000352,24,19,25,21,19,18,18,19,11,15,19,15,17,21,16,18,25,17,19,19,21,14,25,26,13,13
E09000004,Bexley,E01000353,13,19,11,11,9,13,13,9,13,5,8,13,7,8,16,11,11,17,7,12,16,17,14,13,15,12
E09000004,Bexley,E01000354,22,20,23,20,25,20,20,12,13,15,18,10,7,23,9,12,19,14,15,15,20,15,13,16,14,16
E09000004,Bexley,E01000355,14,16,17,13,12,13,5,10,16,10,14,6,11,14,6,12,12,12,11,8,15,11,8,9,10,14
E09000004,Bexley,E01000356,12,11,9,13,14,9,11,8,11,8,5,12,12,10,10,13,16,13,11,13,14,10,20,15,15,13
E09000004,Bexley,E01000357,21,18,9,20,14,8,18,9,9,18,14,11,15,9,15,13,23,7,17,14,17,17,13,9,13,8
E09000004,Bexley,E01000358,13,16,16,14,14,19,8,17,17,16,19,11,14,21,15,13,15,14,13,12,11,20,13,21,11,17
E09000004,Bexley,E01000359,10,19,11,10,10,17,19,14,12,12,8,10,14,6,10,11,11,9,11,9,10,8,7,9,10,12
E09000004,Bexley,E01000360,13,30,25,24,27,24,16,23,16,24,19,18,25,18,32,16,26,32,27,25,19,25,22,21,27,24
E09000004,Bexley,E01000361,20,22,24,27,23,15,20,17,26,26,15,15,15,13,20,17,19,27,23,20,27,21,22,21,13,30
E09000004,Bexley,E01000362,11,7,10,5,13,11,19,17,13,16,15,12,9,16,9,18,15,10,16,13,9,18,11,22,11,13
E09000004,Bexley,E01000363,21,16,12,15,11,11,14,9,11,9,12,9,14,14,10,13,13,9,15,11,10,14,10,14,9,14
E09000004,Bexley,E01000364,9,17,16,10,12,9,9,10,17,14,9,10,8,12,16,15,10,5,18,15,10,11,11,16,14,11
E09000004,Bexley,E01000365,14,16,18,14,10,16,18,14,11,10,15,8,17,16,21,19,22,19,19,33,27,15,23,26,19,22
E09000004,Bexley,E01000366,17,24,21,24,20,20,23,26,20,15,13,19,21,21,17,30,20,16,19,21,27,32,18,27,34,24
E09000004,Bexley,E01000367,29,25,19,19,14,32,26,16,23,24,13,24,16,27,24,24,25,17,18,18,29,16,12,23,40,38
E09000004,Bexley,E01000368,28,23,27,27,29,33,28,23,29,16,26,25,15,21,17,27,23,25,31,36,26,32,23,23,20,27
E09000004,Bexley,E01000369,26,21,16,24,11,11,14,14,9,23,11,21,17,13,16,19,19,19,18,23,19,18,15,22,15,17
E09000004,Bexley,E01000370,13,10,18,18,13,14,12,13,17,10,26,12,11,13,13,13,17,13,14,13,14,16,15,15,25,17
E09000004,Bexley,E01000371,19,22,30,19,16,16,23,18,17,18,10,14,9,12,24,14,21,16,19,24,31,25,19,17,24,24
E09000004,Bexley,E01000372,21,21,21,23,11,13,15,24,17,15,12,16,14,15,12,30,23,18,21,21,22,16,13,23,26,13
E09000004,Bexley,E01000373,64,52,80,75,80,60,68,61,61,61,44,57,42,67,50,62,62,49,39,52,36,18,18,14,9,8
E09000004,Bexley,E01000374,18,21,14,13,11,19,15,19,14,24,17,23,18,20,15,21,21,23,20,17,20,20,25,21,15,19
E09000004,Bexley,E01000375,28,18,29,15,21,20,18,19,18,23,14,17,15,14,22,23,17,15,22,21,23,36,32,27,51,30
E09000004,Bexley,E01000376,21,31,22,18,23,26,23,34,32,24,32,25,29,26,13,15,18,17,30,24,17,18,14,22,24,15
E09000004,Bexley,E01000377,22,20,19,23,19,20,8,20,14,20,9,20,10,12,15,13,12,11,25,16,15,17,9,25,16,8
E09000004,Bexley,E01000378,25,27,18,29,27,30,19,22,17,19,17,23,30,46,40,40,34,39,35,30,41,36,53,39,42,52
E09000004,Bexley,E01000379,20,16,25,15,21,23,24,24,21,14,14,29,22,29,24,14,22,29,19,24,17,18,27,23,22,26
E09000004,Bexley,E01000380,31,28,28,25,27,20,21,25,19,18,14,21,17,21,13,27,15,27,24,31,10,22,27,22,21,20
E09000004,Bexley,E01000381,25,26,23,19,20,22,13,18,22,13,14,19,19,19,16,15,19,22,26,19,20,24,26,22,27,28
E09000004,Bexley,E01000382,14,13,16,11,10,19,5,12,11,11,9,14,11,14,9,8,6,10,11,18,9,10,8,14,14,17
E09000004,Bexley,E01000383,22,17,15,16,10,17,12,24,19,8,15,18,14,12,14,11,16,14,20,12,12,16,23,16,18,22
E09000004,Bexley,E01000384,21,34,27,19,22,15,16,25,20,25,24,20,21,15,19,24,28,16,23,25,29,31,32,24,26,26
E09000004,Bexley,E01000385,24,28,31,24,28,19,25,23,21,28,32,29,13,22,25,24,30,38,41,45,39,39,30,33,39,33
E09000004,Bexley,E01000386,25,21,25,20,29,18,27,22,15,17,12,15,27,29,20,17,20,28,25,24,33,16,20,18,23,22
E09000004,Bexley,E01000387,8,13,14,23,14,21,13,12,16,16,12,12,11,13,15,11,12,8,10,12,12,18,16,16,16,20
E09000004,Bexley,E01000388,18,9,12,12,17,6,15,6,14,10,12,10,12,12,11,16,14,20,7,17,8,13,14,9,15,31
E09000004,Bexley,E01000389,7,11,19,8,13,9,10,11,13,8,9,10,14,11,7,13,12,14,15,12,19,13,27,19,17,18
E09000004,Bexley,E01000390,15,14,9,13,17,13,6,11,10,8,15,11,9,12,10,11,14,9,11,9,11,10,9,17,13,13
E09000004,Bexley,E01000391,28,17,30,22,18,16,28,25,18,17,27,15,25,23,20,16,32,27,15,23,19,14,22,17,39,22
E09000004,Bexley,E01000392,25,33,16,25,32,30,20,30,25,16,24,20,12,25,22,18,10,24,20,25,34,35,30,28,38,32
E09000004,Bexley,E01000393,24,29,21,28,19,16,25,20,25,12,17,15,14,17,19,20,26,32,12,24,18,17,23,27,25,24
E09000004,Bexley,E01000394,17,19,15,10,20,13,17,15,17,19,9,12,8,19,13,13,19,13,16,18,15,18,16,21,22,13
E09000004,Bexley,E01000395,15,16,18,21,11,14,16,7,19,8,15,8,11,18,4,7,15,9,12,14,9,8,10,11,13,17
E09000004,Bexley,E01000396,12,25,18,9,18,9,12,18,17,10,10,16,7,15,15,12,13,13,11,11,13,12,14,21,18,14
E09000004,Bexley,E01000398,21,15,11,13,16,9,12,12,21,8,19,14,17,12,10,14,22,29,20,14,23,12,19,14,18,16
E09000004,Bexley,E01000399,11,20,13,9,6,12,12,5,19,13,12,13,13,7,12,18,11,16,18,19,17,14,11,13,13,20
E09000004,Bexley,E01000400,14,8,14,14,13,18,20,14,16,13,8,11,14,10,15,14,21,19,16,18,19,15,27,17,19,15
E09000004,Bexley,E01000401,23,19,24,19,24,13,17,23,10,16,21,16,22,19,17,26,23,20,23,25,23,27,19,25,15,23
E09000004,Bexley,E01000402,15,20,35,24,22,20,23,18,18,18,16,18,18,21,28,20,12,28,28,23,32,28,31,28,21,26
